"Mean abundance (number of fish), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
71.0,0.0,1.47437251E10,0.0,0.0,1.8583086E7,5.9532806E8,0.0,0.0,0.0,2.41691008E9,0.0,0.0,0.0,2.59242223E12,1.07250208E9,6650214.5,0.0,0.0
72.0,0.0,2.07310131E10,0.0,0.0,1.798411E7,5.4217901E8,0.0,0.0,0.0,2.47939814E9,0.0,0.0,0.0,2.12413802E12,1.05848102E9,0.0,0.0,0.0
73.0,0.0,2.15031255E10,0.0,0.0,1.8992762E7,5.3697722E8,0.0,0.0,0.0,3.26491238E9,0.0,0.0,0.0,1.88912173E12,1.07188582E9,0.0,0.0,0.0
74.0,0.0,1.22493112E10,0.0,0.0,1.934758E7,5.1793808E8,0.0,0.0,0.0,3.58012109E9,0.0,0.0,0.0,2.33905298E12,1.03701773E9,0.0,0.0,0.0
75.0,0.0,2.96193905E10,0.0,0.0,1.8728106E7,5.02283264E8,0.0,0.0,0.0,3.87872E9,0.0,0.0,0.0,2.43580115E12,1.01242042E9,0.0,0.0,0.0
76.0,0.0,2.29283697E10,0.0,0.0,1.7718828E7,5.20611424E8,0.0,0.0,0.0,3.05569638E9,0.0,0.0,0.0,2.02831666E12,1.02481645E9,0.0,0.0,0.0
77.0,0.0,2.12459889E10,0.0,0.0,1.7331542E7,4.65140608E8,0.0,0.0,0.0,1.90162278E9,0.0,0.0,0.0,1.83827733E12,9.9224941E8,0.0,0.0,0.0
78.0,0.0,1.55944817E10,0.0,0.0,1.7931168E7,4.60039264E8,0.0,0.0,0.0,2.29293056E9,0.0,0.0,0.0,2.96365353E12,9.2138906E8,0.0,0.0,0.0
79.0,0.0,9.6398121E9,0.0,0.0,1.8185436E7,5.1640224E8,0.0,0.0,0.0,2.32253491E9,0.0,0.0,0.0,2.92509503E12,9.3932173E8,0.0,0.0,0.0
80.0,0.0,1.41059973E10,0.0,0.0,1.9168072E7,5.33968672E8,0.0,0.0,0.0,2.80180582E9,0.0,0.0,0.0,2.37068432E12,1.09451917E9,0.0,0.0,0.0
